anime_name;anime_path;anime_id
iya na kao sarenagara opantsu misete moraitai ;/dirlist.php?dir=subtitles%2Fjapanese%2FIya+na+Kao+Sarenagara+Opantsu+Misete+Moraitai+%2F;769
j.a.k.q. dengekitai;/dirlist.php?dir=subtitles%2Fjapanese%2FJ.A.K.Q._Dengekitai%2F;770
jakq dengekitai;/dirlist.php?dir=subtitles%2Fjapanese%2FJAKQ_Dengekitai%2F;771
jaku-chara tomozaki-kun;/dirlist.php?dir=subtitles%2Fjapanese%2FJaku-Chara+Tomozaki-kun%2F;772
japanese anime classic collection;/dirlist.php?dir=subtitles%2Fjapanese%2FJapanese+Anime+Classic+Collection%2F;773
jarinko chie (downtown story) (1981);/dirlist.php?dir=subtitles%2Fjapanese%2FJarinko+Chie+%28Downtown+Story%29+%281981%29%2F;774
jewelpet happiness;/dirlist.php?dir=subtitles%2Fjapanese%2FJewelpet_Happiness%2F;775
jewelpet kira deco!;/dirlist.php?dir=subtitles%2Fjapanese%2FJewelpet_Kira_Deco%21%2F;776
jewelpet magical change;/dirlist.php?dir=subtitles%2Fjapanese%2FJewelpet_Magical_Change%2F;777
jewelpet sunshine;/dirlist.php?dir=subtitles%2Fjapanese%2FJewelpet_Sunshine%2F;778
jibaku shounen hanako-kun;/dirlist.php?dir=subtitles%2Fjapanese%2FJibaku+Shounen+Hanako-kun%2F;779
jigoku shoujo;/dirlist.php?dir=subtitles%2Fjapanese%2FJigoku+Shoujo%2F;780
jin;/dirlist.php?dir=subtitles%2Fjapanese%2FJin%2F;781
jin roh the wolf brigade;/dirlist.php?dir=subtitles%2Fjapanese%2FJin+Roh+The+Wolf+Brigade%2F;782
jinrui wa suitai shimashita;/dirlist.php?dir=subtitles%2Fjapanese%2FJinrui+wa+Suitai+Shimashita%2F;783
jojo no kimyou na bouken;/dirlist.php?dir=subtitles%2Fjapanese%2FJoJo+no+Kimyou+na+Bouken%2F;784
jojo no kimyou na bouken: diamond wa kudakenai;/dirlist.php?dir=subtitles%2Fjapanese%2FJoJo+no+Kimyou+na+Bouken%3A+Diamond+wa+Kudakenai%2F;785
jojo no kimyou na bouken: ougon no kaze (golden wind);/dirlist.php?dir=subtitles%2Fjapanese%2FJoJo+no+Kimyou+na+Bouken%3A+Ougon+no+Kaze+%28Golden+Wind%29%2F;786
jojo no kimyou na bouken: stardust crusaders - egypt hen;/dirlist.php?dir=subtitles%2Fjapanese%2FJoJo+no+Kimyou+na+Bouken%3A+Stardust+Crusaders+-+Egypt+Hen%2F;787
jojo no kimyou na bouken: stardust crusaders;/dirlist.php?dir=subtitles%2Fjapanese%2FJoJo+no+Kimyou+na+Bouken%3A+Stardust+Crusaders%2F;788
jojo no kimyou na bouken: stone ocean;/dirlist.php?dir=subtitles%2Fjapanese%2FJoJo+no+Kimyou+na+Bouken%3A+Stone+Ocean%2F;789
joker game;/dirlist.php?dir=subtitles%2Fjapanese%2FJoker+Game%2F;790
jormungand;/dirlist.php?dir=subtitles%2Fjapanese%2FJormungand%2F;791
josee to tora to sakana-tachi;/dirlist.php?dir=subtitles%2Fjapanese%2FJosee+to+Tora+to+Sakana-tachi%2F;792
joshikousei no mudazukai;/dirlist.php?dir=subtitles%2Fjapanese%2FJoshikousei+no+Mudazukai%2F;793
joshiraku;/dirlist.php?dir=subtitles%2Fjapanese%2FJoshiraku%2F;794
joujuu senjin!! mushibugyou;/dirlist.php?dir=subtitles%2Fjapanese%2FJoujuu_Senjin%21%21_Mushibugyou%2F;795
joukamachi no dandelion;/dirlist.php?dir=subtitles%2Fjapanese%2FJoukamachi_No_Dandelion%2F;796
jujutsu kaisen;/dirlist.php?dir=subtitles%2Fjapanese%2FJujutsu+Kaisen%2F;797
jujutsu kaisen 0;/dirlist.php?dir=subtitles%2Fjapanese%2FJujutsu+Kaisen+0%2F;798
jungle taitei;/dirlist.php?dir=subtitles%2Fjapanese%2FJungle+Taitei%2F;799
junjou romantica;/dirlist.php?dir=subtitles%2Fjapanese%2FJunjou+Romantica%2F;800
junjou romantica 2;/dirlist.php?dir=subtitles%2Fjapanese%2FJunjou+Romantica+2%2F;801
junjou romantica 3;/dirlist.php?dir=subtitles%2Fjapanese%2FJunjou+Romantica+3%2F;802
junjou romantica oad;/dirlist.php?dir=subtitles%2Fjapanese%2FJunjou+Romantica+OAD%2F;803
junod;/dirlist.php?dir=subtitles%2Fjapanese%2FJunod%2F;804
just because!;/dirlist.php?dir=subtitles%2Fjapanese%2FJust+Because%21%2F;805
juuden sentai kyouryuuger;/dirlist.php?dir=subtitles%2Fjapanese%2FJuuden_Sentai_Kyouryuuger%2F;806
juuken sentai gekiranger;/dirlist.php?dir=subtitles%2Fjapanese%2FJuuken_Sentai_Gekiranger%2F;807
juuou mujin no fafnir;/dirlist.php?dir=subtitles%2Fjapanese%2FJuuou_Mujin_No_Fafnir%2F;808
juusenshi gulkeeva;/dirlist.php?dir=subtitles%2Fjapanese%2FJuusenshi+Gulkeeva%2F;809
juusen battle monsuno;/dirlist.php?dir=subtitles%2Fjapanese%2FJuusen_Battle_Monsuno%2F;810
juushinki pandora - last hope;/dirlist.php?dir=subtitles%2Fjapanese%2FJuushinki+Pandora+-+Last+Hope%2F;811
k-on!;/dirlist.php?dir=subtitles%2Fjapanese%2FK-ON%21%2F;812
k;/dirlist.php?dir=subtitles%2Fjapanese%2FK%2F;813
kabukibu;/dirlist.php?dir=subtitles%2Fjapanese%2FKabukibu%2F;814
kabukichou sherlock;/dirlist.php?dir=subtitles%2Fjapanese%2FKabukichou+Sherlock%2F;815
kageki shoujo;/dirlist.php?dir=subtitles%2Fjapanese%2FKageki+Shoujo%2F;816
kagewani;/dirlist.php?dir=subtitles%2Fjapanese%2FKagewani%2F;817
kagewani shou;/dirlist.php?dir=subtitles%2Fjapanese%2FKagewani+Shou%2F;818
kagihime monogatari eikyuu alice rondo;/dirlist.php?dir=subtitles%2Fjapanese%2FKagihime+Monogatari+Eikyuu+Alice+Rondo%2F;819
kaguya-sama wa kokurasetai - tensai-tachi no renai zunousen;/dirlist.php?dir=subtitles%2Fjapanese%2FKaguya-sama+wa+Kokurasetai+-+Tensai-tachi+no+Renai+Zunousen%2F;820
kaguya hime no monogatari;/dirlist.php?dir=subtitles%2Fjapanese%2FKaguya+Hime+no+Monogatari%2F;821
kaiba;/dirlist.php?dir=subtitles%2Fjapanese%2FKaiba%2F;822
kaibutsu oujo;/dirlist.php?dir=subtitles%2Fjapanese%2FKaibutsu+Oujo%2F;823
kaichou wa maid-sama;/dirlist.php?dir=subtitles%2Fjapanese%2FKaichou+wa+Maid-sama%2F;824
kaidan restaurant;/dirlist.php?dir=subtitles%2Fjapanese%2FKaidan+Restaurant%2F;825
kaijin kaihatsu-bu no kuroitsu-san;/dirlist.php?dir=subtitles%2Fjapanese%2FKaijin+Kaihatsu-bu+no+Kuroitsu-san%2F;826
kaijuu girls (kuro) ultra kaijuu gijinka keikaku;/dirlist.php?dir=subtitles%2Fjapanese%2FKaijuu+Girls+%28Kuro%29+Ultra+Kaijuu+Gijinka+Keikaku%2F;827
kaijuu no kodomo;/dirlist.php?dir=subtitles%2Fjapanese%2FKaijuu+no+Kodomo%2F;828
kaitou saint tail;/dirlist.php?dir=subtitles%2Fjapanese%2FKaitou+Saint+Tail%2F;829
kaitou sentai lupinranger vs keisatsu sentai patranger;/dirlist.php?dir=subtitles%2Fjapanese%2FKaitou_Sentai_Lupinranger_VS_Keisatsu_Sentai_Patranger%2F;830
kaizoku sentai gokaiger;/dirlist.php?dir=subtitles%2Fjapanese%2FKaizoku_Sentai_Gokaiger%2F;831
kakegurui;/dirlist.php?dir=subtitles%2Fjapanese%2FKakegurui%2F;832
kakegurui 2nd season;/dirlist.php?dir=subtitles%2Fjapanese%2FKakegurui+2nd+Season%2F;833
kakegurui twin;/dirlist.php?dir=subtitles%2Fjapanese%2FKakegurui+Twin%2F;834
kakkou no iinazuke;/dirlist.php?dir=subtitles%2Fjapanese%2FKakkou+no+Iinazuke%2F;835
kakushigoto;/dirlist.php?dir=subtitles%2Fjapanese%2FKakushigoto%2F;836
kamen rider black sun;/dirlist.php?dir=subtitles%2Fjapanese%2FKamen+Rider+BLACK+SUN%2F;837
kamen rider the first;/dirlist.php?dir=subtitles%2Fjapanese%2FKamen+Rider+The+First%2F;838
kamen rider zi-o;/dirlist.php?dir=subtitles%2Fjapanese%2FKamen+Rider+Zi-O%2F;839
kamen sentai gorider;/dirlist.php?dir=subtitles%2Fjapanese%2FKamen+Sentai+Gorider%2F;840
kamen rider;/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider%2F;841
kamen rider 555;/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_555%2F;842
kamen rider agito;/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_Agito%2F;843
kamen rider black;/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_Black%2F;844
kamen rider black rx;/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_Black_RX%2F;845
kamen rider blade;/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_Blade%2F;846
kamen rider build;/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_Build%2F;847
kamen rider decade;/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_Decade%2F;848
kamen rider den-o;/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_Den-O%2F;849
kamen rider drive;/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_Drive%2F;850
kamen rider ex-aid;/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_Ex-Aid%2F;851
kamen rider fourze;/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_Fourze%2F;852
kamen rider gaim;/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_Gaim%2F;853
kamen rider geats;/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_Geats%2F;854
kamen rider ghost;/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_Ghost%2F;855
kamen rider hibiki;/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_Hibiki%2F;856
kamen rider kabuto;/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_Kabuto%2F;857
kamen rider kiva;/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_Kiva%2F;858
kamen rider kuuga;/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_Kuuga%2F;859
kamen rider ooo;/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_OOO%2F;860
kamen rider revice;/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_Revice%2F;861
kamen rider ryuuki;/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_Ryuuki%2F;862
kamen rider saber;/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_Saber%2F;863
kamen rider stronger;/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_Stronger%2F;864
kamen rider super-1;/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_Super-1%2F;865
kamen rider v3;/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_V3%2F;866
kamen rider w;/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_W%2F;867
kamen rider wizard;/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_Wizard%2F;868
kamen rider x;/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_X%2F;869
kamen rider zero-one;/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_Zero-One%2F;870
kamen rider zi-o;/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_Zi-O%2F;871
kamen rider zx;/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_ZX%2F;872
kami-sama hajimemashita;/dirlist.php?dir=subtitles%2Fjapanese%2FKami-sama+Hajimemashita%2F;873
kami-sama no inai nichiyoubi;/dirlist.php?dir=subtitles%2Fjapanese%2FKami-sama+no+Inai+Nichiyoubi%2F;874
kami-tachi ni hirowareta otoko;/dirlist.php?dir=subtitles%2Fjapanese%2FKami-tachi+ni+Hirowareta+Otoko%2F;875
kamichu;/dirlist.php?dir=subtitles%2Fjapanese%2FKamichu%2F;876
kamigami no asobi;/dirlist.php?dir=subtitles%2Fjapanese%2FKamigami+no+Asobi%2F;877
kami nomi zo shiru sekai;/dirlist.php?dir=subtitles%2Fjapanese%2FKami+nomi+zo+Shiru+Sekai%2F;878
kami nomi zo shiru sekai: megami hen;/dirlist.php?dir=subtitles%2Fjapanese%2FKami+nomi+zo+Shiru+Sekai%3A+Megami+Hen%2F;879
kami no tou;/dirlist.php?dir=subtitles%2Fjapanese%2FKami+no+Tou%2F;880
kamisama hajimemashita;/dirlist.php?dir=subtitles%2Fjapanese%2FKamisama+Hajimemashita%2F;881
kamisama minarai himitsu no cocotama;/dirlist.php?dir=subtitles%2Fjapanese%2FKamisama+Minarai+Himitsu+no+Cocotama%2F;882
kamisama ni natta hi;/dirlist.php?dir=subtitles%2Fjapanese%2FKamisama+ni+Natta+Hi%2F;883
kampfer;/dirlist.php?dir=subtitles%2Fjapanese%2FKampfer%2F;884
kanata no astra;/dirlist.php?dir=subtitles%2Fjapanese%2FKanata+no+Astra%2F;885
kanojo, okarishimasu;/dirlist.php?dir=subtitles%2Fjapanese%2FKanojo%2C+Okarishimasu%2F;886
kanojo to kanojo no neko;/dirlist.php?dir=subtitles%2Fjapanese%2FKanojo+to+Kanojo+no+Neko%2F;887
kanojo to kanojo no neko everything flows;/dirlist.php?dir=subtitles%2Fjapanese%2FKanojo+to+Kanojo+no+Neko+Everything+Flows%2F;888
kanojo mo kanojo;/dirlist.php?dir=subtitles%2Fjapanese%2FKanojo_Mo_Kanojo%2F;889
kanokon;/dirlist.php?dir=subtitles%2Fjapanese%2FKanokon%2F;890
kanon;/dirlist.php?dir=subtitles%2Fjapanese%2FKanon%2F;891
kantai collection;/dirlist.php?dir=subtitles%2Fjapanese%2FKantai+Collection%2F;892
kappa no coo to natsuyasumi;/dirlist.php?dir=subtitles%2Fjapanese%2FKappa+no+Coo+to+Natsuyasumi%2F;893
karakai jouzu no takagi-san;/dirlist.php?dir=subtitles%2Fjapanese%2FKarakai+Jouzu+no+Takagi-san%2F;894
karakai jouzu no takagi-san s2;/dirlist.php?dir=subtitles%2Fjapanese%2FKarakai+Jouzu+no+Takagi-san+S2%2F;895
karakai jouzu no takagi-san the movie;/dirlist.php?dir=subtitles%2Fjapanese%2FKarakai+Jouzu+no+Takagi-san+The+Movie%2F;896
karakai jouzu no takagi-san third season;/dirlist.php?dir=subtitles%2Fjapanese%2FKarakai_Jouzu_No_Takagi-San_Third_Season%2F;897
karakuri circus;/dirlist.php?dir=subtitles%2Fjapanese%2FKarakuri+Circus%2F;898
kara no kyoukai;/dirlist.php?dir=subtitles%2Fjapanese%2FKara+no+Kyoukai%2F;899
karasu tengu kabuto;/dirlist.php?dir=subtitles%2Fjapanese%2FKarasu+Tengu+Kabuto%2F;900
kareshi kanojo no jijou;/dirlist.php?dir=subtitles%2Fjapanese%2FKareshi+Kanojo+no+Jijou%2F;901
karigurashi no arietti;/dirlist.php?dir=subtitles%2Fjapanese%2FKarigurashi+no+Arietti%2F;902
karigurashi no arrietty;/dirlist.php?dir=subtitles%2Fjapanese%2FKarigurashi+no+Arrietty%2F;903
karneval;/dirlist.php?dir=subtitles%2Fjapanese%2FKarneval%2F;904
katanagatari;/dirlist.php?dir=subtitles%2Fjapanese%2FKatanagatari%2F;905
kateikyoushi hitman reborn;/dirlist.php?dir=subtitles%2Fjapanese%2FKateikyoushi+Hitman+Reborn%2F;906
katsute kami datta kemono-tachi e;/dirlist.php?dir=subtitles%2Fjapanese%2FKatsute+Kami+Datta+Kemono-tachi+e%2F;907
kawaii dake ja nai shikimori-san;/dirlist.php?dir=subtitles%2Fjapanese%2FKawaii+dake+ja+Nai+Shikimori-san%2F;908
kawaikereba hentai demo suki ni natte kuremasu ka? - hensuki;/dirlist.php?dir=subtitles%2Fjapanese%2FKawaikereba+Hentai+demo+Suki+ni+Natte+Kuremasu+ka%3F+-+Hensuki%2F;909
kawa no hikari;/dirlist.php?dir=subtitles%2Fjapanese%2FKawa+no+Hikari%2F;910
kaze ga tsuyoku fuiteiru;/dirlist.php?dir=subtitles%2Fjapanese%2FKaze+ga+Tsuyoku+Fuiteiru%2F;911
kaze tachinu;/dirlist.php?dir=subtitles%2Fjapanese%2FKaze+Tachinu%2F;912
kaze wo mita shounen;/dirlist.php?dir=subtitles%2Fjapanese%2FKaze+wo+Mita+Shounen%2F;913
kazoku robinson hyouryuuki fushigi na shima no flone;/dirlist.php?dir=subtitles%2Fjapanese%2FKazoku+Robinson+Hyouryuuki+Fushigi+na+Shima+no+Flone%2F;914
kekkai sensen;/dirlist.php?dir=subtitles%2Fjapanese%2FKekkai+Sensen%2F;915
kekkaishi;/dirlist.php?dir=subtitles%2Fjapanese%2FKekkaishi%2F;916
kemono friends;/dirlist.php?dir=subtitles%2Fjapanese%2FKemono+Friends%2F;917
kemono friends 2;/dirlist.php?dir=subtitles%2Fjapanese%2FKemono+Friends+2%2F;918
kemono jihen;/dirlist.php?dir=subtitles%2Fjapanese%2FKemono+Jihen%2F;919
kemono no souja erin;/dirlist.php?dir=subtitles%2Fjapanese%2FKemono+no+Souja+Erin%2F;920
kemonozume;/dirlist.php?dir=subtitles%2Fjapanese%2FKemonozume%2F;921
kemurikusa;/dirlist.php?dir=subtitles%2Fjapanese%2FKemurikusa%2F;922
kengan ashura;/dirlist.php?dir=subtitles%2Fjapanese%2FKengan+Ashura%2F;923
kengan ashura 2nd season;/dirlist.php?dir=subtitles%2Fjapanese%2FKengan+Ashura+2nd+Season%2F;924
kenja no deshi wo nanoru kenja;/dirlist.php?dir=subtitles%2Fjapanese%2FKenja+no+Deshi+wo+Nanoru+Kenja%2F;925
kenja no mago;/dirlist.php?dir=subtitles%2Fjapanese%2FKenja+no+Mago%2F;926
kenpuu denki berserk;/dirlist.php?dir=subtitles%2Fjapanese%2FKenpuu+Denki+Berserk%2F;927
kenpuu denki beruseruku;/dirlist.php?dir=subtitles%2Fjapanese%2FKenpuu_Denki_Beruseruku%2F;928
keroro gunsou;/dirlist.php?dir=subtitles%2Fjapanese%2FKeroro_Gunsou%2F;929
ketsuekigata-kun!;/dirlist.php?dir=subtitles%2Fjapanese%2FKetsuekigata-kun%21%2F;930
ketsuekigata-kun! 2;/dirlist.php?dir=subtitles%2Fjapanese%2FKetsuekigata-kun%21+2%2F;931
ketsuekigata-kun! 3;/dirlist.php?dir=subtitles%2Fjapanese%2FKetsuekigata-kun%21+3%2F;932
ketsuekigata-kun! 4;/dirlist.php?dir=subtitles%2Fjapanese%2FKetsuekigata-kun%21+4%2F;933
kidou senshi gundam suisei no majo;/dirlist.php?dir=subtitles%2Fjapanese%2FKidou+Senshi+Gundam+Suisei+no+Majo%2F;934
kidou shin seiki gundam x;/dirlist.php?dir=subtitles%2Fjapanese%2FKidou+Shin+Seiki+Gundam+X%2F;935
kidou keiji jiban;/dirlist.php?dir=subtitles%2Fjapanese%2FKidou_Keiji_Jiban%2F;936
kikaider 01;/dirlist.php?dir=subtitles%2Fjapanese%2FKikaider_01%2F;937
kikai sentai zenkaiger;/dirlist.php?dir=subtitles%2Fjapanese%2FKikai_Sentai_Zenkaiger%2F;938
kiki's delivery service;/dirlist.php?dir=subtitles%2Fjapanese%2FKiki%27s+Delivery+Service%2F;939
kill la kill;/dirlist.php?dir=subtitles%2Fjapanese%2FKill+La+Kill%2F;940
kill me baby;/dirlist.php?dir=subtitles%2Fjapanese%2FKill_Me_Baby%2F;941
kimagure orange road;/dirlist.php?dir=subtitles%2Fjapanese%2FKimagure+Orange+Road%2F;942
kimetsu no yaiba;/dirlist.php?dir=subtitles%2Fjapanese%2FKimetsu+no+Yaiba%2F;943
kimi ga nozomu eien ~next.season~;/dirlist.php?dir=subtitles%2Fjapanese%2FKimi+ga+Nozomu+Eien+%7ENext.Season%7E%2F;944
kimi ni todoke;/dirlist.php?dir=subtitles%2Fjapanese%2FKimi+ni+Todoke%2F;945
kimi no na wa.;/dirlist.php?dir=subtitles%2Fjapanese%2FKimi+no+Na+wa.%2F;946
kimi no suizou o tabetai;/dirlist.php?dir=subtitles%2Fjapanese%2FKimi+no+Suizou+o+Tabetai%2F;947
kimi to, nami ni noretara;/dirlist.php?dir=subtitles%2Fjapanese%2FKimi+to%2C+Nami+ni+Noretara%2F;948
kimi to boku;/dirlist.php?dir=subtitles%2Fjapanese%2FKimi+to+Boku%2F;949
kimi to boku no saigo no senjou, aruiwa sekai ga hajimaru seisen;/dirlist.php?dir=subtitles%2Fjapanese%2FKimi+to+Boku+no+Saigo+no+Senjou%2C+Aruiwa+Sekai+ga+Hajimaru+Seisen%2F;950
kimi no iru machi;/dirlist.php?dir=subtitles%2Fjapanese%2FKimi_No_Iru_Machi%2F;951
kindaichi case files;/dirlist.php?dir=subtitles%2Fjapanese%2FKindaichi_Case_Files%2F;952
kindaichi case files r;/dirlist.php?dir=subtitles%2Fjapanese%2FKindaichi_Case_Files_R%2F;953
kingdom;/dirlist.php?dir=subtitles%2Fjapanese%2FKingdom%2F;954
kingdom 3;/dirlist.php?dir=subtitles%2Fjapanese%2FKingdom_3%2F;955
kingdom 4;/dirlist.php?dir=subtitles%2Fjapanese%2FKingdom_4%2F;956
kingdom s3;/dirlist.php?dir=subtitles%2Fjapanese%2FKingdom_S3%2F;957
king of prism;/dirlist.php?dir=subtitles%2Fjapanese%2FKing+of+Prism%2F;958
kiniro mosaic;/dirlist.php?dir=subtitles%2Fjapanese%2FKiniro+Mosaic%2F;959
kiniro no chord - blue sky;/dirlist.php?dir=subtitles%2Fjapanese%2FKiniro+no+Chord+-+Blue+Sky%2F;960
kinmoza!;/dirlist.php?dir=subtitles%2Fjapanese%2FKinmoza%21%2F;961
kino no tabi -the beautiful world- the animated series;/dirlist.php?dir=subtitles%2Fjapanese%2FKino+no+Tabi+-the+Beautiful+World-+the+Animated+Series%2F;962
kino no tabi;/dirlist.php?dir=subtitles%2Fjapanese%2FKino+no+Tabi%2F;963
kinsou no vermeil;/dirlist.php?dir=subtitles%2Fjapanese%2FKinsou+no+Vermeil%2F;964
kintama;/dirlist.php?dir=subtitles%2Fjapanese%2FKintama%2F;965
kirakira precure a la mode;/dirlist.php?dir=subtitles%2Fjapanese%2FKirakira_PreCure_A_La_Mode%2F;966
kiratto prichan;/dirlist.php?dir=subtitles%2Fjapanese%2FKiratto+Prichan%2F;967
kiseijuu sei no kakuritsu;/dirlist.php?dir=subtitles%2Fjapanese%2FKiseijuu+Sei+no+Kakuritsu%2F;968
kishibe rohan wa ugokanai;/dirlist.php?dir=subtitles%2Fjapanese%2FKishibe+Rohan+wa+Ugokanai%2F;969
kishiryuu sentai ryuusouger;/dirlist.php?dir=subtitles%2Fjapanese%2FKishiryuu_Sentai_Ryuusouger%2F;970
kishuku gakkou no juliet;/dirlist.php?dir=subtitles%2Fjapanese%2FKishuku+Gakkou+no+Juliet%2F;971
kiteretsu;/dirlist.php?dir=subtitles%2Fjapanese%2FKiteretsu%2F;972
kitsutsuki tanteidokoro;/dirlist.php?dir=subtitles%2Fjapanese%2FKitsutsuki+Tanteidokoro%2F;973
kiznaiver;/dirlist.php?dir=subtitles%2Fjapanese%2FKiznaiver%2F;974
kizumonogatari;/dirlist.php?dir=subtitles%2Fjapanese%2FKizumonogatari%2F;975
kobato;/dirlist.php?dir=subtitles%2Fjapanese%2FKobato%2F;976
kobayashi-san chi no maid dragon;/dirlist.php?dir=subtitles%2Fjapanese%2FKobayashi-san+Chi+no+Maid+Dragon%2F;977
kochira katsushikaku kameari kouenmae hashutsujo the movie;/dirlist.php?dir=subtitles%2Fjapanese%2FKochira+Katsushikaku+Kameari+Kouenmae+Hashutsujo+The+Movie%2F;978
kochira katsushikaku kameari kouenmae hashutsujo the movie 2: ufo shuurai! tornado daisakusen!!;/dirlist.php?dir=subtitles%2Fjapanese%2FKochira+Katsushikaku+Kameari+Kouenmae+Hashutsujo+The+Movie+2%3A+UFO+Shuurai%21+Tornado+Daisakusen%21%21%2F;979
kochira katsushika-ku kameari kouen mae hashutsujo;/dirlist.php?dir=subtitles%2Fjapanese%2FKochira_Katsushika-ku_Kameari_Kouen_Mae_Hashutsujo%2F;980
kodai ouja kyouryuu king - dinosaur king;/dirlist.php?dir=subtitles%2Fjapanese%2FKodai+Ouja+Kyouryuu+King+-+Dinosaur+King%2F;981
kodai shoujotai doguun v;/dirlist.php?dir=subtitles%2Fjapanese%2FKodai_Shoujotai_Doguun_V%2F;982
kodai shoujo doguchan;/dirlist.php?dir=subtitles%2Fjapanese%2FKodai_Shoujo_Doguchan%2F;983
koe no katachi;/dirlist.php?dir=subtitles%2Fjapanese%2FKoe+no+Katachi%2F;984
koinaka;/dirlist.php?dir=subtitles%2Fjapanese%2FKoinaka%2F;985
koisuru asteroid;/dirlist.php?dir=subtitles%2Fjapanese%2Fkoisuru+asteroid%2F;986
koi to producer evol x love;/dirlist.php?dir=subtitles%2Fjapanese%2FKoi+to+Producer+EVOL+x+LOVE%2F;987
koi to uso;/dirlist.php?dir=subtitles%2Fjapanese%2FKoi+to+Uso%2F;988
koi wa ameagari no you ni;/dirlist.php?dir=subtitles%2Fjapanese%2FKoi+wa+Ameagari+no+You+ni%2F;989
koi to senkyo to chocolate;/dirlist.php?dir=subtitles%2Fjapanese%2FKoi_To_Senkyo_To_Chocolate%2F;990
kokkoku;/dirlist.php?dir=subtitles%2Fjapanese%2FKokkoku%2F;991
kokoro connect;/dirlist.php?dir=subtitles%2Fjapanese%2FKokoro+Connect%2F;992
kokoro ga sakebitagatterunda.;/dirlist.php?dir=subtitles%2Fjapanese%2FKokoro+ga+Sakebitagatterunda.%2F;993
kokoro toshokan;/dirlist.php?dir=subtitles%2Fjapanese%2FKokoro+Toshokan%2F;994
kokuriko-zaka kara;/dirlist.php?dir=subtitles%2Fjapanese%2FKokuriko-zaka+Kara%2F;995
komatsu sakyo anime gekijou;/dirlist.php?dir=subtitles%2Fjapanese%2FKomatsu+Sakyo+Anime+Gekijou%2F;996
komi-san wa, comyushou desu;/dirlist.php?dir=subtitles%2Fjapanese%2FKomi-san+wa%2C+Comyushou+desu%2F;997
konjiki no gash bell!!;/dirlist.php?dir=subtitles%2Fjapanese%2FKonjiki+no+Gash+Bell%21%21%2F;998
konohakaseki no natsu;/dirlist.php?dir=subtitles%2Fjapanese%2FKonohakaseki+no+Natsu%2F;999
konohana kitan;/dirlist.php?dir=subtitles%2Fjapanese%2FKonohana+Kitan%2F;1000
kono oto tomare!;/dirlist.php?dir=subtitles%2Fjapanese%2FKono+Oto+Tomare%21%2F;1001
kono sekai no (sara ni ikutsumo no) katasumi ni;/dirlist.php?dir=subtitles%2Fjapanese%2FKono+Sekai+no+%28Sara+ni+Ikutsumo+no%29+Katasumi+ni%2F;1002
kono sekai no katasumi ni;/dirlist.php?dir=subtitles%2Fjapanese%2FKono+Sekai+no+Katasumi+ni%2F;1003
kono subarashii sekai ni shukufuku wo ! ;/dirlist.php?dir=subtitles%2Fjapanese%2FKono+Subarashii+Sekai+ni+Shukufuku+wo+%21+%2F;1004
kono yo no hate de koi wo utau shoujo yu-no;/dirlist.php?dir=subtitles%2Fjapanese%2FKono+Yo+no+Hate+de+Koi+wo+Utau+Shoujo+YU-NO%2F;1005
kono bijutsubu ni wa mondai ga aru !;/dirlist.php?dir=subtitles%2Fjapanese%2FKono_Bijutsubu_Ni_Wa_Mondai_Ga_Aru_%21%2F;1006
