anime_name;filename;start_time;end_time;content
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:12:55.902000;0 days 00:12:59.906000;"《僕は　この曲を
どう弾きたいのだろう？》"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:12:59.906000;0 days 00:13:03.910000;"《何のために…》
お疲れ。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:13:03.910000;0 days 00:13:06.910000;《誰のために　弾きたいのだろう》
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:13:08.915000;0 days 00:13:13.920000;"今日は　もう　やめたら？
外　真っ暗。　月が奇麗だよ。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:13:13.920000;0 days 00:13:15.920000;もうちょっと…。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:13:19.926000;0 days 00:13:22.929000;"私を恨んでる？
えっ？"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:13:22.929000;0 days 00:13:24.931000;椿ちゃんが　言ってた。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:13:24.931000;0 days 00:13:27.931000;公生は苦しんでるって。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:13:29.936000;0 days 00:13:32.939000;私も知ってた。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:13:32.939000;0 days 00:13:34.941000;君の部屋を見て　分かってた。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:13:34.941000;0 days 00:13:39.946000;"音が聞こえなくなって
ピアノを捨てようとする君。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:13:39.946000;0 days 00:13:42.949000;ピアノを　よりどころとする君。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:13:42.949000;0 days 00:13:45.952000;だから　目を背けるように→
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:13:45.952000;0 days 00:13:48.955000;"ほこりや　本で
覆い隠そうとしている。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:13:48.955000;0 days 00:13:50.957000;いとしいけれど　近づけない。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:13:50.957000;0 days 00:13:53.977000;恋しいけれど　触れられない。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:13:53.977000;0 days 00:13:56.897000;悲しいのに　痛いのに。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:13:56.897000;0 days 00:13:59.900000;私は　それに気付かないふり。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:13:59.900000;0 days 00:14:02.903000;"「ピアノを弾いて」
「頑張って」なんて→"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:14:02.903000;0 days 00:14:04.905000;無責任なことばかり。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:14:04.905000;0 days 00:14:07.908000;私のせいで　苦しんでる…。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:14:07.908000;0 days 00:14:11.912000;ごめんね　ごめんね…。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:14:11.912000;0 days 00:14:16.917000;（泣き声）
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:14:16.917000;0 days 00:14:20.921000;"そのほこりを
取り払ってくれたのは　君だよ。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:14:20.921000;0 days 00:14:24.925000;苦しそうか　困ったな。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:14:24.925000;0 days 00:14:27.928000;"苦しいのは
当たり前なんだけどな。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:14:27.928000;0 days 00:14:31.932000;"僕は
海図のない航路を行くんだろ？"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:14:31.932000;0 days 00:14:34.935000;"挑戦するのも
生み出すのも苦しいよ。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:14:34.935000;0 days 00:14:40.941000;"でも　充実してる。
だから　ありがとう。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:14:40.941000;0 days 00:14:44.945000;"《もう　ずっと前から
僕の世界は変わっていた》"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:14:44.945000;0 days 00:14:48.949000;《ただ　気付かなかっただけ》
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:14:48.949000;0 days 00:14:53.949000;"僕の体に積もったほこりを
払ってくれて　ありがとう。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:14:55.956000;0 days 00:14:58.959000;《僕と出会ってくれて…》
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:14:58.959000;0 days 00:15:02.963000;"《あの日から　僕の世界は
鍵盤でさえ→"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:15:02.963000;0 days 00:15:05.963000;カラフルになっていたんだ》
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:15:07.968000;0 days 00:15:12.973000;[ﾃｰﾌﾟ]（♪♪『エチュード　ホ短調　作品２５－５』）
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:15:12.973000;0 days 00:15:15.976000;下手くそ。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:15:15.976000;0 days 00:15:18.979000;《友達を好きな女の子》
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:15:18.979000;0 days 00:15:21.982000;《銀色の月から隠れるように→
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:15:21.982000;0 days 00:15:27.982000;"音楽室に２人　夜の中に
僕ら２人しか　いないみたいだ》"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:17:03.083000;0 days 00:17:06.086000;"[ﾏｲｸ]（生徒）ただ今より
地区総体　壮行会を始めます。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:17:06.086000;0 days 00:17:08.088000;それでは　最初にサッカー部の…。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:17:08.088000;0 days 00:17:11.091000;"（渡）フッ
この時代に生まれた　お前らは→"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:17:11.091000;0 days 00:17:14.094000;とんだラッキーボーイだぜ。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:17:14.094000;0 days 00:17:19.099000;"渡　亮太っていうスターの誕生に
立ち会えるのだから！"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:17:19.099000;0 days 00:17:21.101000;"（女子生徒たち）キャー！
（渡）俺　カッコイイ！→"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:17:21.101000;0 days 00:17:27.107000;"ハハハハ！　お前らに
いいもの　見せてやるよ。→"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:17:27.107000;0 days 00:17:29.109000;ハハハハ！
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:17:29.109000;0 days 00:17:32.109000;"[ﾏｲｸ]（生徒）えー
仕切り直して　次は…。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:17:36.116000;0 days 00:17:40.120000;"[ﾃｰﾌﾟ]（♪♪『エチュード　ホ短調　作品２５－５』）
ぎゃあー！"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:17:40.120000;0 days 00:17:42.122000;ださっ。　面白くない。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:17:42.122000;0 days 00:17:45.125000;平均的。　普通。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:17:45.125000;0 days 00:17:48.128000;"でも　課題曲は
完全に入ったみたいね。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:17:48.128000;0 days 00:17:53.133000;"完璧に譜面を弾けたって
何も変わらない。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:17:53.133000;0 days 00:17:55.135000;ショパンが　ささやくんだ。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:17:55.135000;0 days 00:17:58.135000;"「ここの　どこに
君がいるんだい？」って。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:18:06.079000;0 days 00:18:11.084000;"ねえ　地区総体の応援　行こうか？
気晴らしがてら。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:18:11.084000;0 days 00:18:15.088000;"僕はいいよ。
このままじゃ　前のまんま。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:18:15.088000;0 days 00:18:18.091000;僕は　完璧を超えるんだ。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:18:18.091000;0 days 00:18:20.093000;《君のように》
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:18:20.093000;0 days 00:18:24.093000;駄目ー。　応援　行くの。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:18:26.099000;0 days 00:18:29.102000;"引きこもってたら
息　詰まっちゃうよ。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:18:29.102000;0 days 00:18:32.105000;"演奏家は
空を見る時間が　必要なの！"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:18:32.105000;0 days 00:18:39.112000;（声援）
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:18:39.112000;0 days 00:18:42.115000;"（部員）しっかり　守ってこー！
（部員）三遊間　もっと　絞って！"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:18:42.115000;0 days 00:18:45.118000;"（柏木）頼むよ　椿。
最悪　タイまで　持ちこまないと。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:18:45.118000;0 days 00:18:48.118000;分かってる。　あっ…。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:18:50.123000;0 days 00:18:52.125000;いけー　椿。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:18:52.125000;0 days 00:18:55.125000;公生。　あっ…。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:18:59.132000;0 days 00:19:01.134000;（主審）プレー！
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:19:01.134000;0 days 00:19:03.069000;"《有名なバイオリニストが
言ってたの》"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:19:03.069000;0 days 00:19:07.073000;《「音楽は言葉を超える」って》
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:19:07.073000;0 days 00:19:10.076000;"（主審）ストライク！
（柏木）椿！"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:19:10.076000;0 days 00:19:15.081000;"《音を交わすことで
お互いを知り　お互いを理解する》"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:19:15.081000;0 days 00:19:17.083000;"（主審）ボール。
（部員）いけ！　三冠王！"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:19:17.083000;0 days 00:19:20.086000;《まるで　魂が結び付き→
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:19:20.086000;0 days 00:19:24.090000;"心を重ねるように。
それは　楽器を通じての対話》"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:19:24.090000;0 days 00:19:27.093000;《ハーモニーの生み出す奇跡》
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:19:27.093000;0 days 00:19:30.096000;"（ボールを打つ音）
《その瞬間→"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:19:30.096000;0 days 00:19:33.099000;音楽は言葉を超えるのです》
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:19:33.099000;0 days 00:19:37.103000;"（椿）ひどいと思いません？
女の子に　おんぶさせるなんて。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:19:37.103000;0 days 00:19:40.106000;"（斉藤）子供のころは
女の子の方が　体が大きいから。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:19:40.106000;0 days 00:19:45.111000;"そんな問題じゃないです！
乙女心の問題です。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:19:45.111000;0 days 00:19:50.116000;"でも　普段はダメダメなのに
ピアノ弾かせたら　すごくて→"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:19:50.116000;0 days 00:19:52.118000;"この前なんて
お客さん総立ちで…。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:19:52.118000;0 days 00:19:54.120000;（斉藤）フフフフ…。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:19:54.120000;0 days 00:19:56.122000;おかしなこと言いました？
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:19:56.122000;0 days 00:19:58.124000;いつも同じだ。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:19:58.124000;0 days 00:20:02.124000;椿は　有馬君の話ばかりする。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:20:04.063000;0 days 00:20:07.066000;"よっしゃ！　抜けた！
あー！　椿ちゃーん！"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:20:07.066000;0 days 00:20:10.069000;"（椿）
《やだよ　やだよ　やだよ…》→"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:20:10.069000;0 days 00:20:12.071000;《分かってる》→
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:20:12.071000;0 days 00:20:14.073000;"《こんなこと思う資格なんて
ないってこと》→"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:20:14.073000;0 days 00:20:17.076000;《だけど　やっぱり　やだ》→
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:20:17.076000;0 days 00:20:19.078000;《やなもんは　やだ》→
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:20:19.078000;0 days 00:20:22.081000;"《いつも　一緒。
いつも　そばにいた》→"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:20:22.081000;0 days 00:20:26.085000;《うれしいとき　悲しいときも》→
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:20:26.085000;0 days 00:20:30.089000;"《でも　いつの間にか
遠くにいる》→"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:20:30.089000;0 days 00:20:36.095000;"《私は　そばにいない。
他の誰かがいる》"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:20:36.095000;0 days 00:20:39.098000;"（部員）ちょっ　椿！
（柏木）椿？　ストップ　ストップ！"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:20:39.098000;0 days 00:20:43.102000;"（椿）《やだよ。
私を見て。　私を見てよ！》→"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:20:43.102000;0 days 00:20:47.102000;《そんな目で　誰かを見ないで》
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:20:53.112000;0 days 00:20:56.115000;（主審）アウト！
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:20:56.115000;0 days 00:20:58.115000;（主審）ゲームセット！
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:21:08.061000;0 days 00:21:10.063000;（柏木）あっ…。→
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:21:10.063000;0 days 00:21:13.066000;椿。　私　こっちから帰るわ。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:21:13.066000;0 days 00:21:15.068000;（椿）こっちじゃん　柏木。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:21:15.068000;0 days 00:21:20.068000;"彼氏に　なぐさめてもらいなよ。
（椿）はあ？　彼氏？"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:21:22.075000;0 days 00:21:25.078000;（椿）先輩…。→
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:21:25.078000;0 days 00:21:28.081000;公生？
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:21:28.081000;0 days 00:21:30.081000;おっす。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:21:34.087000;0 days 00:21:36.087000;おっす。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:21:42.095000;0 days 00:21:47.100000;ひい！　ぎゃー！
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:21:47.100000;0 days 00:21:51.104000;（椿）公生　恥ずかしい。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:21:51.104000;0 days 00:21:53.106000;誰も見てないよ。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:21:53.106000;0 days 00:21:58.106000;"（椿）誰にもバレなかったのに。
何年の付き合いだと思ってんだよ。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:22:01.114000;0 days 00:22:04.050000;"（椿）かをちゃんは？
帰ったよ。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:22:04.050000;0 days 00:22:08.054000;"一人で
椿ちゃんのとこに行けって。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:22:08.054000;0 days 00:22:10.056000;大車輪のときも→
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:22:10.056000;0 days 00:22:13.059000;"ケガしてるのに
こんなふうに僕を　おぶってさ。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:22:13.059000;0 days 00:22:17.063000;"結局　自分も　足を
ハンドボールみたいに腫らしちゃって。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 006.srt;0 days 00:22:17.063000;0 days 00:22:19.065000;（椿）そうだっけ？
